From date,To date,AIT_400_001A_P.PV,FIT_400_001A_P.PV,FIT_400_002A_P.PV,P_400_002A_P.RPM_MV,PIT_400_003A_P.PV,P_400_001A_P.RPM_MV,PDIT_400_002A_P.PV
12/24/23 14:30,12/24/23 14:45,504.41,805.82,700.42,49.66,930,34.16,46.28
12/24/23 14:45,12/24/23 15:00,504.1,805.74,700.11,49.65,930,34.16,46.29
12/24/23 15:00,12/24/23 15:15,503.06,806.58,700.05,49.64,930,34.17,46.3
12/24/23 15:15,12/24/23 15:30,502.62,805.79,699.89,49.64,930,34.16,46.3
12/24/23 15:30,12/24/23 15:45,502.48,805.99,699.96,49.67,930,34.16,46.29
12/24/23 15:45,12/24/23 16:00,104.28,334.43,84.19,5.63,0,3.88,5.38
12/24/23 16:00,12/24/23 16:15,0,0.49,0.38,0,0,0,0.08
12/24/23 16:15,12/24/23 16:30,0,0.48,0.32,0,0,0,0.08
12/24/23 16:30,12/24/23 16:45,0,0.47,0.34,0,0,0,0.08
12/24/23 16:45,12/24/23 17:00,0,0.48,0.37,0,0,0,0.08
12/24/23 17:00,12/24/23 17:15,0,27.67,0.32,0,0,0,0.08
12/24/23 17:15,12/24/23 17:30,0,797.57,0.36,0,930,24.14,28.59
12/24/23 17:30,12/24/23 17:45,0,805.93,0.34,0,930,33.64,39.77
12/24/23 17:45,12/24/23 18:00,0,799.28,0.34,3.27,930,33.68,40.23
12/24/23 18:00,12/24/23 18:15,469.32,802.59,638.08,48.08,930,33.97,45.75
12/24/23 18:15,12/24/23 18:30,537.59,807.65,699.58,49.59,930,33.99,45.88
12/24/23 18:30,12/24/23 18:45,533.63,805.78,699.88,49.65,930,33.99,45.87
12/24/23 18:45,12/24/23 19:00,533.33,801.66,700.05,49.71,930,34.01,45.96
12/24/23 19:00,12/24/23 19:15,529.95,804.11,700,49.71,930,34.06,46.05
12/24/23 19:15,12/24/23 19:30,526.72,806.48,699.93,49.75,930,34.11,46.13
12/24/23 19:30,12/24/23 19:45,525.42,806.8,699.95,49.69,930,34.12,46.14
12/24/23 19:45,12/24/23 20:00,524.02,807.25,699.9,49.7,930,34.12,46.17
12/24/23 20:00,12/24/23 20:15,524.93,801.72,699.77,49.74,930,34.13,46.17
12/24/23 20:15,12/24/23 20:30,522.84,804.9,700.1,49.74,930,34.13,46.21
12/24/23 20:30,12/24/23 20:45,520.99,806.5,700.05,49.72,930,34.14,46.22
12/24/23 20:45,12/24/23 21:00,520.36,806.26,700.37,49.71,930,34.14,46.23
12/24/23 21:00,12/24/23 21:15,518.7,807.92,699.42,49.66,930,34.14,46.22
12/24/23 21:15,12/24/23 21:30,520.3,801.23,699.98,49.74,930,34.14,46.23
12/24/23 21:30,12/24/23 21:45,517.8,805.91,700.47,49.73,930,34.14,46.24
12/24/23 21:45,12/24/23 22:00,516.48,805.43,699.91,49.76,930,34.15,46.23
12/24/23 22:00,12/24/23 22:15,515.43,806.69,700.17,49.74,930,34.15,46.23
12/24/23 22:15,12/24/23 22:30,514.67,806.38,699.94,49.75,930,34.15,46.23
12/24/23 22:30,12/24/23 22:45,516.38,800.3,699.63,49.79,930,34.15,46.22
12/24/23 22:45,12/24/23 23:00,511.14,812.33,700.44,49.69,930,34.15,46.26
12/24/23 23:00,12/24/23 23:15,514.62,800.98,699.68,49.8,930,34.13,46.23
12/24/23 23:15,12/24/23 23:30,512.46,806.12,700.4,49.77,930,34.15,46.24
12/24/23 23:30,12/24/23 23:45,511.29,806.92,699.93,49.74,930,34.16,46.23
12/24/23 23:45,12/25/23 0:00,510.76,805.96,699.96,49.76,930,34.13,46.24
12/25/23 0:00,12/25/23 0:15,510.07,806.3,700.13,49.76,930,34.15,46.24
12/25/23 0:15,12/25/23 0:30,509.39,806.38,700.05,49.75,930,34.15,46.25
12/25/23 0:30,12/25/23 0:45,508.78,804.5,699.84,49.78,930,34.15,46.24
12/25/23 0:45,12/25/23 1:00,509.94,802.73,700.3,49.83,930,34.15,46.24
12/25/23 1:00,12/25/23 1:15,505.71,807.9,699.87,49.73,930,34.15,46.24
12/25/23 1:15,12/25/23 1:30,506.05,805.8,699.88,49.79,930,34.14,46.26
12/25/23 1:30,12/25/23 1:45,505.1,806.26,700,49.79,930,34.15,46.25
12/25/23 1:45,12/25/23 2:00,504.74,805.52,700.14,49.77,930,34.15,46.25
12/25/23 2:00,12/25/23 2:15,504.26,805.27,699.84,49.78,930,34.15,46.24
12/25/23 2:15,12/25/23 2:30,503.73,804.89,700.13,49.79,930,34.16,46.25
12/25/23 2:30,12/25/23 2:45,502.3,806.29,700.04,49.78,930,34.16,46.24
12/25/23 2:45,12/25/23 3:00,501.86,805.26,700,49.79,930,34.15,46.25
12/25/23 3:00,12/25/23 3:15,501.71,804.55,700.08,49.83,930,34.16,46.26
12/25/23 3:15,12/25/23 3:30,501.44,803.14,700.11,49.8,930,34.14,46.25
12/25/23 3:30,12/25/23 3:45,501,803.84,700.07,49.82,930,34.15,46.25
12/25/23 3:45,12/25/23 4:00,499.47,806,700.3,49.79,930,34.16,46.27
12/25/23 4:00,12/25/23 4:15,497.42,809.07,700.25,49.76,930,34.17,46.27
12/25/23 4:15,12/25/23 4:30,497.63,806.49,699.93,49.78,930,34.16,46.28
12/25/23 4:30,12/25/23 4:45,498.25,804.8,700.07,49.79,930,34.16,46.27
12/25/23 4:45,12/25/23 5:00,498.05,805.33,700.01,49.81,930,34.15,46.26
12/25/23 5:00,12/25/23 5:15,497.86,805.82,699.84,49.8,930,34.14,46.25
12/25/23 5:15,12/25/23 5:30,497.45,803.14,700.41,49.82,930,34.15,46.26
12/25/23 5:30,12/25/23 5:45,497.14,804.3,699.49,49.82,930,34.14,46.26
12/25/23 5:45,12/25/23 6:00,495.78,807.5,700.42,49.8,930,34.15,46.25
12/25/23 6:00,12/25/23 6:15,494.92,808.49,699.88,49.78,930,34.16,46.26
12/25/23 6:15,12/25/23 6:30,495.21,803.87,699.88,49.8,930,34.14,46.24
12/25/23 6:30,12/25/23 6:45,493.34,805.85,700.14,49.83,930,34.15,46.25
12/25/23 6:45,12/25/23 7:00,491.01,808.32,700.14,49.77,930,34.15,46.27
12/25/23 7:00,12/25/23 7:15,491.51,804.28,699.61,49.8,930,34.15,46.25
12/25/23 7:15,12/25/23 7:30,491.08,803.2,700.08,49.84,930,34.15,46.26
12/25/23 7:30,12/25/23 7:45,489.86,804.48,700.05,49.82,930,34.15,46.27
12/25/23 7:45,12/25/23 8:00,485.88,810.7,699.98,49.75,930,34.16,46.28
12/25/23 8:00,12/25/23 8:15,487.63,806.13,699.75,49.76,930,34.15,46.26
12/25/23 8:15,12/25/23 8:30,486.99,806.05,700.25,49.77,930,34.15,46.25
12/25/23 8:30,12/25/23 8:45,487.31,804.53,699.74,49.77,930,34.15,46.26
12/25/23 8:45,12/25/23 9:00,487.38,805.25,700.24,49.76,930,34.15,46.23
12/25/23 9:00,12/25/23 9:15,487.18,805.44,700.01,49.76,930,34.14,46.22
12/25/23 9:15,12/25/23 9:30,486.47,803.35,700.01,49.74,930,34.14,46.21
12/25/23 9:30,12/25/23 9:45,485.97,800.82,699.64,49.77,930,34.14,46.21
12/25/23 9:45,12/25/23 10:00,481.82,808.11,700.52,49.76,930,34.14,46.24
12/25/23 10:00,12/25/23 10:15,478.89,806.69,699.72,49.71,930,34.16,46.25
12/25/23 10:15,12/25/23 10:30,478.45,805.61,700.09,49.72,930,34.15,46.24
12/25/23 10:30,12/25/23 10:45,476.99,806.35,699.72,49.73,930,34.15,46.25
12/25/23 10:45,12/25/23 11:00,478.59,802.85,699.55,49.75,930,34.16,46.24
12/25/23 11:00,12/25/23 11:15,478.22,803.94,700.57,49.79,930,34.15,46.26
12/25/23 11:15,12/25/23 11:30,474.38,808.63,699.83,49.71,930,34.14,46.27
12/25/23 11:30,12/25/23 11:45,475.85,806.13,699.93,49.74,930,34.15,46.27
12/25/23 11:45,12/25/23 12:00,476.87,803.75,700.18,49.72,930,34.16,46.26
12/25/23 12:00,12/25/23 12:15,476.82,804.61,699.99,49.72,930,34.16,46.25
12/25/23 12:15,12/25/23 12:30,476.24,803.9,700.1,49.73,930,34.16,46.25
12/25/23 12:30,12/25/23 12:45,477.11,804.17,699.82,49.74,930,34.16,46.24
12/25/23 12:45,12/25/23 13:00,475.69,804.04,700.11,49.73,930,34.16,46.26
12/25/23 13:00,12/25/23 13:15,473.61,808.31,699.88,49.68,930,34.18,46.28
12/25/23 13:15,12/25/23 13:30,472.91,808.74,700.23,49.66,930,34.18,46.29
12/25/23 13:30,12/25/23 13:45,474.12,804.54,699.98,49.69,930,34.16,46.27
12/25/23 13:45,12/25/23 14:00,474.19,802.6,699.94,49.7,930,34.16,46.25
12/25/23 14:00,12/25/23 14:15,473.74,803.41,699.78,49.7,930,34.16,46.26
12/25/23 14:15,12/25/23 14:30,473.23,803.3,700.73,49.72,930,34.16,46.27
12/25/23 14:30,12/25/23 14:45,471.82,805.86,699.82,49.68,930,34.18,46.27
12/25/23 14:45,12/25/23 15:00,471.19,805.7,700.32,49.7,930,34.17,46.28
12/25/23 15:00,12/25/23 15:15,470.78,807.89,700.1,49.67,930,34.17,46.28
12/25/23 15:15,12/25/23 15:30,470.91,808.36,699.86,49.64,930,34.18,46.28
12/25/23 15:30,12/25/23 15:45,472.2,804.46,700.3,49.68,930,34.17,46.27
12/25/23 15:45,12/25/23 16:00,471.47,804.74,699.98,49.68,930,34.17,46.28
12/25/23 16:00,12/25/23 16:15,471.42,803.94,699.69,49.69,930,34.16,46.28
12/25/23 16:15,12/25/23 16:30,471.46,803.55,700.11,49.7,930,34.17,46.3
12/25/23 16:30,12/25/23 16:45,470.98,803.98,699.87,49.72,930,34.18,46.3
12/25/23 16:45,12/25/23 17:00,470.23,806.29,700.35,49.68,930,34.17,46.3
12/25/23 17:00,12/25/23 17:15,470.6,806.14,699.95,49.69,930,34.18,46.3
12/25/23 17:15,12/25/23 17:30,475.69,806.73,701.45,49.45,930,34.17,46.28
12/25/23 17:30,12/25/23 17:45,481.07,806.26,700.19,49.15,930,34.18,46.22
12/25/23 17:45,12/25/23 18:00,480.69,806.91,699.94,49.16,930,34.18,46.23
12/25/23 18:00,12/25/23 18:15,481,806.81,700.09,49.16,930,34.17,46.22
12/25/23 18:15,12/25/23 18:30,480.91,805.91,700.02,49.17,930,34.17,46.2
12/25/23 18:30,12/25/23 18:45,481.07,804.75,699.9,49.17,930,34.17,46.2
12/25/23 18:45,12/25/23 19:00,480.67,804.44,699.88,49.19,930,34.17,46.21
12/25/23 19:00,12/25/23 19:15,481.45,801.2,699.9,49.23,930,34.18,46.2
12/25/23 19:15,12/25/23 19:30,476.96,811.1,699.86,49.14,930,34.17,46.23
12/25/23 19:30,12/25/23 19:45,479.42,805.71,700.23,49.18,930,34.17,46.22
12/25/23 19:45,12/25/23 20:00,479.05,805.32,699.94,49.18,930,34.17,46.23
12/25/23 20:00,12/25/23 20:15,479.1,804.34,699.76,49.19,930,34.17,46.21
12/25/23 20:15,12/25/23 20:30,479.1,805.5,700.24,49.19,930,34.16,46.23
12/25/23 20:30,12/25/23 20:45,478.2,805.7,699.96,49.18,930,34.16,46.22
12/25/23 20:45,12/25/23 21:00,477.98,806.98,700.22,49.19,930,34.16,46.23
12/25/23 21:00,12/25/23 21:15,477.93,805.75,700.34,49.18,930,34.16,46.23
12/25/23 21:15,12/25/23 21:30,478.55,805.39,699.67,49.17,930,34.16,46.21
12/25/23 21:30,12/25/23 21:45,478.75,805.18,699.97,49.18,930,34.17,46.22
12/25/23 21:45,12/25/23 22:00,478.73,804.95,699.95,49.19,930,34.17,46.23
12/25/23 22:00,12/25/23 22:15,478.5,804.22,700.13,49.18,930,34.18,46.23
12/25/23 22:15,12/25/23 22:30,477.69,804.43,699.94,49.2,930,34.16,46.21
12/25/23 22:30,12/25/23 22:45,477.61,804.56,700.03,49.18,930,34.17,46.23
12/25/23 22:45,12/25/23 23:00,477.72,804.3,699.97,49.2,930,34.17,46.21
12/25/23 23:00,12/25/23 23:15,477.22,804.76,700.31,49.2,930,34.16,46.23
12/25/23 23:15,12/25/23 23:30,477.03,804.85,699.92,49.2,930,34.16,46.23
12/25/23 23:30,12/25/23 23:45,476.77,804.54,699.88,49.19,930,34.16,46.23
12/25/23 23:45,12/26/23 0:00,476.29,804.9,700.26,49.18,930,34.17,46.22
12/26/23 0:00,12/26/23 0:15,474.88,807.65,699.99,49.16,930,34.16,46.23
12/26/23 0:15,12/26/23 0:30,475.15,806.81,699.6,49.16,930,34.17,46.23
12/26/23 0:30,12/26/23 0:45,476.28,803.65,699.89,49.2,930,34.17,46.23
12/26/23 0:45,12/26/23 1:00,478.07,802.39,700.31,49.23,930,34.17,46.22
12/26/23 1:00,12/26/23 1:15,474.62,808.35,700.03,49.16,930,34.17,46.23
12/26/23 1:15,12/26/23 1:30,476.49,804.48,700.03,49.17,930,34.17,46.21
12/26/23 1:30,12/26/23 1:45,476.47,803.82,699.98,49.2,930,34.18,46.2
12/26/23 1:45,12/26/23 2:00,476.51,803.29,700.14,49.19,930,34.16,46.21
12/26/23 2:00,12/26/23 2:15,476.71,803.59,700.11,49.21,930,34.16,46.2
12/26/23 2:15,12/26/23 2:30,472.41,811.91,700.22,49.12,930,34.16,46.23
12/26/23 2:30,12/26/23 2:45,474.81,804.45,699.83,49.17,930,34.16,46.21
12/26/23 2:45,12/26/23 3:00,474.44,805.49,700.09,49.16,930,34.16,46.22
12/26/23 3:00,12/26/23 3:15,474.21,805.69,700.09,49.15,930,34.16,46.21
12/26/23 3:15,12/26/23 3:30,473.81,804.97,699.91,49.17,930,34.16,46.21
12/26/23 3:30,12/26/23 3:45,473.82,805.12,700.27,49.16,930,34.15,46.2
12/26/23 3:45,12/26/23 4:00,473.69,803.76,699.79,49.17,930,34.17,46.21
12/26/23 4:00,12/26/23 4:15,473.77,803.86,699.94,49.17,930,34.17,46.22
12/26/23 4:15,12/26/23 4:30,473.46,803.39,699.92,49.19,930,34.17,46.23
12/26/23 4:30,12/26/23 4:45,472.35,805.02,700.04,49.16,930,34.18,46.22
12/26/23 4:45,12/26/23 5:00,471.91,803.98,699.72,49.18,930,34.17,46.21
12/26/23 5:00,12/26/23 5:15,470.62,807.83,699.96,49.17,930,34.18,46.23
12/26/23 5:15,12/26/23 5:30,471.7,802.28,699.74,49.21,930,34.16,46.22
12/26/23 5:30,12/26/23 5:45,470.9,805.27,700.41,49.23,930,34.16,46.21
12/26/23 5:45,12/26/23 6:00,467.22,810.79,700.11,49.15,930,34.16,46.23
12/26/23 6:00,12/26/23 6:15,466.99,808.58,699.93,49.14,930,34.17,46.23
12/26/23 6:15,12/26/23 6:30,467.51,806.04,700.07,49.17,930,34.15,46.21
12/26/23 6:30,12/26/23 6:45,467.53,805.83,699.9,49.18,930,34.17,46.23
12/26/23 6:45,12/26/23 7:00,467.68,804.53,702.1,49.17,930,34.17,46.23
12/26/23 7:00,12/26/23 7:15,493.8,806.35,701.16,47.84,930,34.16,45.98
12/26/23 7:15,12/26/23 7:30,494.44,806.23,700.04,47.81,930,34.15,45.98
12/26/23 7:30,12/26/23 7:45,494.4,806.33,700.25,47.81,930,34.14,45.97
12/26/23 7:45,12/26/23 8:00,494.36,805.94,700.05,47.8,930,34.15,45.98
12/26/23 8:00,12/26/23 8:15,494.42,805.27,699.88,47.78,930,34.15,45.96
12/26/23 8:15,12/26/23 8:30,494.71,804.78,700.01,47.8,930,34.14,45.95
12/26/23 8:30,12/26/23 8:45,494.76,804.82,699.89,47.79,930,34.15,45.95
12/26/23 8:45,12/26/23 9:00,494.8,804.54,699.95,47.8,930,34.14,45.95
12/26/23 9:00,12/26/23 9:15,494.61,805.38,699.95,47.79,930,34.14,45.95
12/26/23 9:15,12/26/23 9:30,494.5,805.77,700.15,47.79,930,34.13,45.94
12/26/23 9:30,12/26/23 9:45,494.38,806.09,700.08,47.78,930,34.14,45.92
12/26/23 9:45,12/26/23 10:00,494.02,805.99,700.06,47.76,930,34.13,45.94
12/26/23 10:00,12/26/23 10:15,494.05,805.93,700.01,47.77,930,34.14,45.92
12/26/23 10:15,12/26/23 10:30,494.32,805.39,699.96,47.77,930,34.14,45.92
12/26/23 10:30,12/26/23 10:45,494.86,805.39,699.93,47.78,930,34.12,45.9
12/26/23 10:45,12/26/23 11:00,495.44,804.75,699.91,47.78,930,34.15,45.92
12/26/23 11:00,12/26/23 11:15,496.58,804.68,700.08,47.8,930,34.14,45.91
12/26/23 11:15,12/26/23 11:30,495.89,806.35,699.9,47.78,930,34.14,45.92
12/26/23 11:30,12/26/23 11:45,496.11,806.84,699.87,47.78,930,34.15,45.94
12/26/23 11:45,12/26/23 12:00,497.64,801.38,699.89,47.81,930,34.13,45.91
12/26/23 12:00,12/26/23 12:15,497.26,802.78,700.17,47.82,930,34.16,45.93
12/26/23 12:15,12/26/23 12:30,495.23,807.23,700.14,47.77,930,34.15,45.94
12/26/23 12:30,12/26/23 12:45,496.04,805.79,699.98,47.77,930,34.16,45.95
12/26/23 12:45,12/26/23 13:00,495.03,807.54,700.05,47.74,930,34.15,45.97
12/26/23 13:00,12/26/23 13:15,496.76,802.99,699.93,47.79,930,34.15,45.94
12/26/23 13:15,12/26/23 13:30,496.36,804.82,700.26,47.8,930,34.16,45.96
12/26/23 13:30,12/26/23 13:45,495.14,806.49,699.97,47.76,930,34.15,45.95
12/26/23 13:45,12/26/23 14:00,495.53,806.34,699.92,47.76,930,34.15,45.94
12/26/23 14:00,12/26/23 14:15,494.85,806.33,699.91,47.77,930,34.15,45.96
12/26/23 14:15,12/26/23 14:30,494.69,807.31,700.02,47.76,930,34.16,45.96
12/26/23 14:30,12/26/23 14:45,495.15,804.47,699.67,47.79,930,34.16,45.96
12/26/23 14:45,12/26/23 15:00,495.19,806.1,700.4,47.78,930,34.16,45.95
12/26/23 15:00,12/26/23 15:15,494.97,805.1,699.8,47.79,930,34.15,45.96
12/26/23 15:15,12/26/23 15:30,495.03,804.99,699.79,47.78,930,34.14,45.95
12/26/23 15:30,12/26/23 15:45,494.75,805.07,699.79,47.78,930,34.15,45.94
12/26/23 15:45,12/26/23 16:00,494.6,805.4,699.98,47.79,930,34.16,45.95
12/26/23 16:00,12/26/23 16:15,494.83,804.28,700.15,47.78,930,34.15,45.94
12/26/23 16:15,12/26/23 16:30,494.16,805.44,699.9,47.8,930,34.17,45.97
12/26/23 16:30,12/26/23 16:45,494.02,805.93,700.26,47.78,930,34.15,45.96
12/26/23 16:45,12/26/23 17:00,494.01,804.16,699.7,47.79,930,34.16,45.97
12/26/23 17:00,12/26/23 17:15,494.58,805.64,700.1,47.77,930,34.16,45.97
12/26/23 17:15,12/26/23 17:30,494.73,805.29,699.99,47.78,930,34.17,45.97
12/26/23 17:30,12/26/23 17:45,494.77,804.66,699.96,47.78,930,34.16,45.97
12/26/23 17:45,12/26/23 18:00,494.77,805.68,700.03,47.78,930,34.17,45.97
12/26/23 18:00,12/26/23 18:15,494.5,805.12,700.08,47.78,930,34.15,45.98
12/26/23 18:15,12/26/23 18:30,494.31,805.19,700.08,47.78,930,34.17,45.97
12/26/23 18:30,12/26/23 18:45,494.17,804.85,700.2,47.77,930,34.16,45.98
12/26/23 18:45,12/26/23 19:00,494.25,804.94,700,47.79,930,34.17,45.98
12/26/23 19:00,12/26/23 19:15,494.02,804.36,699.92,47.8,930,34.17,45.99
12/26/23 19:15,12/26/23 19:30,494.4,804.75,699.84,47.8,930,34.16,45.97
12/26/23 19:30,12/26/23 19:45,495.87,804.09,700.16,47.82,930,34.16,45.98
12/26/23 19:45,12/26/23 20:00,495.16,807.65,699.74,47.8,930,34.16,45.97
12/26/23 20:00,12/26/23 20:15,495.98,807.59,699.93,47.82,930,34.16,45.98
12/26/23 20:15,12/26/23 20:30,496.35,806.78,700.08,47.83,930,34.16,45.98
12/26/23 20:30,12/26/23 20:45,496.37,806.67,699.96,47.83,930,34.17,45.98
12/26/23 20:45,12/26/23 21:00,496.5,805.13,699.77,47.84,930,34.17,45.97
12/26/23 21:00,12/26/23 21:15,496.86,804.28,699.75,47.83,930,34.16,45.97
12/26/23 21:15,12/26/23 21:30,497.92,803.68,700,47.85,930,34.16,45.97
12/26/23 21:30,12/26/23 21:45,498.56,804.43,699.83,47.87,930,34.15,45.96
12/26/23 21:45,12/26/23 22:00,500.14,803.77,700.09,47.89,930,34.15,45.96
12/26/23 22:00,12/26/23 22:15,500.76,804.59,699.92,47.88,930,34.14,45.95
12/26/23 22:15,12/26/23 22:30,500.54,806.64,700.24,47.88,930,34.15,45.94
12/26/23 22:30,12/26/23 22:45,502.01,806.24,699.91,47.87,930,34.16,45.96
12/26/23 22:45,12/26/23 23:00,502.55,806.11,699.82,47.87,930,34.15,45.95
12/26/23 23:00,12/26/23 23:15,503.08,805.39,700.01,47.88,930,34.15,45.96
12/26/23 23:15,12/26/23 23:30,506.17,799.18,699.6,47.98,930,34.15,45.94
12/26/23 23:30,12/26/23 23:45,501.37,812.29,700.31,47.88,930,34.15,45.97
12/26/23 23:45,12/27/23 0:00,502.98,806.17,699.93,47.89,930,34.14,45.95
12/27/23 0:00,12/27/23 0:15,504.17,805.02,699.93,47.91,930,34.14,45.95
12/27/23 0:15,12/27/23 0:30,504.1,804.66,700.06,47.92,930,34.15,45.96
12/27/23 0:30,12/27/23 0:45,504.1,804.09,699.89,47.93,930,34.15,45.95
12/27/23 0:45,12/27/23 1:00,504.56,804.33,700.03,47.92,930,34.15,45.94
12/27/23 1:00,12/27/23 1:15,505.43,803.65,700.1,47.92,930,34.15,45.94
12/27/23 1:15,12/27/23 1:30,504.81,804.97,699.77,47.92,930,34.14,45.94
12/27/23 1:30,12/27/23 1:45,504.5,804.58,699.95,47.93,930,34.15,45.95
12/27/23 1:45,12/27/23 2:00,504.25,806.6,700.07,47.91,930,34.14,45.94
12/27/23 2:00,12/27/23 2:15,503.69,805.89,699.78,47.9,930,34.14,45.95
12/27/23 2:15,12/27/23 2:30,503.88,806.76,700.09,47.92,930,34.15,45.95
12/27/23 2:30,12/27/23 2:45,503.74,806.77,699.79,47.9,930,34.16,45.96
12/27/23 2:45,12/27/23 3:00,504.77,804.97,700.08,47.92,930,34.14,45.94
12/27/23 3:00,12/27/23 3:15,506.75,804.28,699.92,47.92,930,34.15,45.93
12/27/23 3:15,12/27/23 3:30,507.31,804.16,700.14,47.93,930,34.15,45.94
12/27/23 3:30,12/27/23 3:45,507.3,803.82,700.3,47.94,930,34.14,45.92
12/27/23 3:45,12/27/23 4:00,506.93,804.17,700.07,47.93,930,34.14,45.93
12/27/23 4:00,12/27/23 4:15,505.71,806.27,699.84,47.92,930,34.15,45.94
12/27/23 4:15,12/27/23 4:30,505.77,806.21,699.97,47.91,930,34.14,45.94
12/27/23 4:30,12/27/23 4:45,505.67,805.85,700,47.92,930,34.14,45.94
12/27/23 4:45,12/27/23 5:00,505.54,805.44,700.1,47.92,930,34.13,45.93
12/27/23 5:00,12/27/23 5:15,506.76,802.59,699.81,47.96,930,34.13,45.92
12/27/23 5:15,12/27/23 5:30,507.82,804.13,700.29,47.97,930,34.14,45.93
12/27/23 5:30,12/27/23 5:45,505.66,808.19,699.98,47.93,930,34.14,45.95
12/27/23 5:45,12/27/23 6:00,506.03,807.68,699.92,47.9,930,34.15,45.94
12/27/23 6:00,12/27/23 6:15,508.6,801.26,699.99,47.98,930,34.13,45.94
12/27/23 6:15,12/27/23 6:30,507.03,805.04,699.97,47.91,930,34.15,45.94
12/27/23 6:30,12/27/23 6:45,506.57,805.52,699.98,47.91,930,34.16,45.94
12/27/23 6:45,12/27/23 7:00,505.75,805.54,700,47.93,930,34.15,45.96
12/27/23 7:00,12/27/23 7:15,503.03,812.32,700.42,47.87,930,34.15,45.98
12/27/23 7:15,12/27/23 7:30,502.97,807.34,699.76,47.88,930,34.13,45.96
12/27/23 7:30,12/27/23 7:45,504.24,806.49,700.02,47.92,930,34.14,45.95
12/27/23 7:45,12/27/23 8:00,505.88,803.26,699.8,47.92,930,34.15,45.94
12/27/23 8:00,12/27/23 8:15,507.66,795.73,699.26,48.04,930,34.11,45.86
12/27/23 8:15,12/27/23 8:30,498.29,809.12,700.04,47.88,930,34.15,45.94
12/27/23 8:30,12/27/23 8:45,500.2,804.82,699.92,47.93,930,34.14,45.93
12/27/23 8:45,12/27/23 9:00,499.94,804.84,700.07,47.92,930,34.13,45.9
12/27/23 9:00,12/27/23 9:15,500.57,803.81,700.14,47.9,930,34.13,45.9
12/27/23 9:15,12/27/23 9:30,502.72,800.31,699.86,47.95,930,34.12,45.9
12/27/23 9:30,12/27/23 9:45,499.93,807.58,700.35,47.91,930,34.13,45.91
12/27/23 9:45,12/27/23 10:00,498.48,811.18,700.24,47.85,930,34.13,45.92
12/27/23 10:00,12/27/23 10:15,501.76,804.88,699.75,47.89,930,34.14,45.89
12/27/23 10:15,12/27/23 10:30,502.73,803.83,700,47.9,930,34.12,45.89
12/27/23 10:30,12/27/23 10:45,503.5,802.28,700.1,47.93,930,34.14,45.88
12/27/23 10:45,12/27/23 11:00,502.99,803.47,700.02,47.92,930,34.12,45.88
12/27/23 11:00,12/27/23 11:15,503.07,803.44,699.9,47.92,930,34.13,45.89
12/27/23 11:15,12/27/23 11:30,502.05,805.66,700.12,47.92,930,34.14,45.91
12/27/23 11:30,12/27/23 11:45,501.27,808.63,700.09,47.88,930,34.14,45.9
12/27/23 11:45,12/27/23 12:00,502.7,806.79,699.89,47.88,930,34.15,45.91
12/27/23 12:00,12/27/23 12:15,503.43,804.85,699.87,47.91,930,34.15,45.91
12/27/23 12:15,12/27/23 12:30,504.02,803.36,700.42,47.93,930,34.14,45.9
12/27/23 12:30,12/27/23 12:45,504.19,803.52,700.04,47.94,930,34.14,45.89
12/27/23 12:45,12/27/23 13:00,504.17,803.65,700.19,47.93,930,34.14,45.9
12/27/23 13:00,12/27/23 13:15,504.16,802.66,699.91,47.92,930,34.13,45.88
12/27/23 13:15,12/27/23 13:30,503.11,805.31,700.15,47.92,930,34.14,45.91
12/27/23 13:30,12/27/23 13:45,502.27,806.63,699.91,47.91,930,34.15,45.9
12/27/23 13:45,12/27/23 14:00,502.74,804.77,699.85,47.93,930,34.15,45.91
12/27/23 14:00,12/27/23 14:15,501.79,807.65,700.23,47.93,930,34.15,45.91
12/27/23 14:15,12/27/23 14:30,500.53,809.04,699.89,47.88,930,34.14,45.92
12/27/23 14:30,12/27/23 14:45,503.42,804.21,699.6,47.91,930,34.15,45.89
12/27/23 14:45,12/27/23 15:00,503.7,804.74,700.17,47.93,930,34.15,45.9
12/27/23 15:00,12/27/23 15:15,503.48,804.82,699.93,47.92,930,34.14,45.91
12/27/23 15:15,12/27/23 15:30,503.55,805.18,700.04,47.93,930,34.15,45.93
12/27/23 15:30,12/27/23 15:45,503.81,803.59,699.68,47.93,930,34.14,45.91
12/27/23 15:45,12/27/23 16:00,503.81,803.25,700.1,47.95,930,34.14,45.92
12/27/23 16:00,12/27/23 16:15,500.83,805.75,700,47.9,930,34.15,45.93
12/27/23 16:15,12/27/23 16:30,500.5,805.61,700.29,47.9,930,34.14,45.9
12/27/23 16:30,12/27/23 16:45,501.13,804.54,699.94,47.93,930,34.15,45.92
12/27/23 16:45,12/27/23 17:00,501.15,805.42,699.88,47.91,930,34.15,45.94
12/27/23 17:00,12/27/23 17:15,501.71,804.55,699.97,47.93,930,34.15,45.92
12/27/23 17:15,12/27/23 17:30,502.08,803.9,699.67,47.95,930,34.14,45.93
12/27/23 17:30,12/27/23 17:45,501.58,805.87,700.29,47.94,930,34.14,45.93
12/27/23 17:45,12/27/23 18:00,500.37,808.24,700.23,47.91,930,34.14,45.93
12/27/23 18:00,12/27/23 18:15,500.1,808.31,699.64,47.9,930,34.15,45.93
